warehouse,date,orders,holiday_name,holiday,shutdown,mini_shutdown,shops_closed,winter_school_holidays,school_holidays,blackout,mov_change,frankfurt_shutdown,precipitation,snow,user_activity_1,user_activity_2,id
Brno_1,2022-07-13,6586.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6040609137055837,0.6014736650595833,Brno_1_2022-07-13
Brno_1,2022-07-14,6622.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.607445008460237,0.6004275448012373,Brno_1_2022-07-14
Brno_1,2022-07-15,7330.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.0,0.6094754653130288,0.6006777039934503,Brno_1_2022-07-15
Brno_1,2022-07-16,6471.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6027072758037224,0.5998590011825709,Brno_1_2022-07-16
Brno_1,2022-07-17,6350.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6050761421319797,0.5978122441553717,Brno_1_2022-07-17
Brno_1,2022-07-18,6929.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060913705583757,0.5979032111343583,Brno_1_2022-07-18
Brno_1,2022-07-19,6743.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6115059221658206,0.5976075684526516,Brno_1_2022-07-19
Brno_1,2022-07-20,6867.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6192893401015229,0.5971982170472119,Brno_1_2022-07-20
Brno_1,2022-07-21,6964.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.6128595600676818,0.5969025743655054,Brno_1_2022-07-21
Brno_1,2022-07-22,7483.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045375,0.0,0.6182741116751269,0.5977667606658783,Brno_1_2022-07-22
Brno_1,2022-07-23,6676.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007000000000000001,0.0,0.61082910321489,0.5979486946238515,Brno_1_2022-07-23
Brno_1,2022-07-24,6434.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027500000000000003,0.0,0.6091370558375635,0.5963112890020923,Brno_1_2022-07-24
Brno_1,2022-07-25,7030.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6050761421319797,0.5966524151732921,Brno_1_2022-07-25
Brno_1,2022-07-26,6853.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1595,0.0,0.6155668358714044,0.598972073137451,Brno_1_2022-07-26
Brno_1,2022-07-27,6417.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.6087986463620982,0.5986764304557446,Brno_1_2022-07-27
Brno_1,2022-07-28,6608.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013750000000000001,0.0,0.6081218274111675,0.6002001273537707,Brno_1_2022-07-28
Brno_1,2022-07-29,7168.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008875,0.0,0.6179357021996617,0.6001091603747839,Brno_1_2022-07-29
Brno_1,2022-07-30,6783.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16962500000000003,0.0,0.6111675126903553,0.599904484672064,Brno_1_2022-07-30
Brno_1,2022-07-31,6309.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003125,0.0,0.609813874788494,0.5982215955608114,Brno_1_2022-07-31
Brno_1,2022-08-01,6723.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013875000000000002,0.0,0.6077834179357022,0.5989265896479579,Brno_1_2022-08-01
Brno_1,2022-08-02,6380.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00225,0.0,0.6094754653130288,0.5998135176930774,Brno_1_2022-08-02
Brno_1,2022-08-03,6445.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6087986463620982,0.5996315837351043,Brno_1_2022-08-03
Brno_1,2022-08-04,6872.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6138747884940778,0.5996770672245975,Brno_1_2022-08-04
Brno_1,2022-08-05,7227.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6131979695431473,0.6009278631856636,Brno_1_2022-08-05
Brno_1,2022-08-06,6901.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11987500000000001,0.0,0.611844331641286,0.6018375329755299,Brno_1_2022-08-06
Brno_1,2022-08-07,6299.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6071065989847715,0.6018147912307832,Brno_1_2022-08-07
Brno_1,2022-08-08,6741.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.6087986463620982,0.6022468843809696,Brno_1_2022-08-08
Brno_1,2022-08-09,6553.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.609813874788494,0.6027472027653962,Brno_1_2022-08-09
Brno_1,2022-08-10,6565.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6067681895093062,0.6032702628945692,Brno_1_2022-08-10
Brno_1,2022-08-11,6784.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6152284263959391,0.6037023560447559,Brno_1_2022-08-11
Brno_1,2022-08-12,7162.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6128595600676818,0.6042254161739289,Brno_1_2022-08-12
Brno_1,2022-08-13,6481.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012500000000000002,0.0,0.6071065989847715,0.6044300918766488,Brno_1_2022-08-13
Brno_1,2022-08-14,6249.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036375000000000005,0.0,0.5979695431472081,0.6031792959155826,Brno_1_2022-08-14
Brno_1,2022-08-15,6747.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6115059221658206,0.6039070317474757,Brno_1_2022-08-15
Brno_1,2022-08-16,6898.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,0.6094754653130288,0.6045665423451287,Brno_1_2022-08-16
Brno_1,2022-08-17,6637.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6155668358714044,0.6045892840898754,Brno_1_2022-08-17
Brno_1,2022-08-18,6976.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6148900169204738,0.6047484763031019,Brno_1_2022-08-18
Brno_1,2022-08-19,7261.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002625,0.0,0.6091370558375635,0.6043846083871556,Brno_1_2022-08-19
Brno_1,2022-08-20,6671.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103625,0.0,0.6087986463620982,0.6033157463840626,Brno_1_2022-08-20
Brno_1,2022-08-21,6376.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11175,0.0,0.6030456852791879,0.6023151096152097,Brno_1_2022-08-21
Brno_1,2022-08-22,7124.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310875,0.0,0.6101522842639593,0.6031792959155826,Brno_1_2022-08-22
Brno_1,2022-08-23,6554.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023375000000000003,0.0,0.6152284263959391,0.6037250977895023,Brno_1_2022-08-23
Brno_1,2022-08-24,6281.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01225,0.0,0.61082910321489,0.6034976803420358,Brno_1_2022-08-24
Brno_1,2022-08-25,6587.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009875000000000002,0.0,0.6148900169204738,0.6024515600836897,Brno_1_2022-08-25
Brno_1,2022-08-26,7075.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011625000000000002,0.0,0.6094754653130288,0.602951878468116,Brno_1_2022-08-26
Brno_1,2022-08-27,6664.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285375,0.0,0.607445008460237,0.6028609114891295,Brno_1_2022-08-27
Brno_1,2022-08-28,6561.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07162500000000001,0.0,0.605414551607445,0.6025880105521695,Brno_1_2022-08-28
Brno_1,2022-08-29,6682.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6094754653130288,0.6031110706813427,Brno_1_2022-08-29
Brno_1,2022-08-30,6561.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6071065989847715,0.6034294551077959,Brno_1_2022-08-30
Brno_1,2022-08-31,6772.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6087986463620982,0.6033157463840626,Brno_1_2022-08-31
Brno_1,2022-09-01,6692.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6138747884940778,0.6042254161739289,Brno_1_2022-09-01
Brno_1,2022-09-02,7340.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6162436548223351,0.6054989538797417,Brno_1_2022-09-02
Brno_1,2022-09-03,6779.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61082910321489,0.6057945965614482,Brno_1_2022-09-03
Brno_1,2022-09-04,6807.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068875,0.0,0.6071065989847715,0.605999272264168,Brno_1_2022-09-04
Brno_1,2022-09-05,6664.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605414551607445,0.6062949149458747,Brno_1_2022-09-05
Brno_1,2022-09-06,6533.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6115059221658206,0.6069089420540343,Brno_1_2022-09-06
Brno_1,2022-09-07,6554.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6101522842639593,0.6070226507777676,Brno_1_2022-09-07
Brno_1,2022-09-08,6872.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043375000000000004,0.0,0.605414551607445,0.6073865186937142,Brno_1_2022-09-08
Brno_1,2022-09-09,7466.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000000000000001,0.0,0.6155668358714044,0.608000545801874,Brno_1_2022-09-09
Brno_1,2022-09-10,6860.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.6060913705583757,0.6090011825707269,Brno_1_2022-09-10
Brno_1,2022-09-11,6753.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019750000000000004,0.0,0.6091370558375635,0.6089556990812335,Brno_1_2022-09-11
Brno_1,2022-09-12,7053.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021375,0.0,0.6148900169204738,0.6099108523605932,Brno_1_2022-09-12
Brno_1,2022-09-13,6686.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611844331641286,0.6105248794687528,Brno_1_2022-09-13
Brno_1,2022-09-14,6951.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.6128595600676818,0.6116392249613392,Brno_1_2022-09-14
Brno_1,2022-09-15,6341.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09162500000000001,0.0,0.6159052453468696,0.611184390066406,Brno_1_2022-09-15
Brno_1,2022-09-16,8218.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.6230118443316413,0.6140271081597379,Brno_1_2022-09-16
Brno_1,2022-09-17,7252.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023750000000000004,0.0,0.6094754653130288,0.6142545256072045,Brno_1_2022-09-17
Brno_1,2022-09-18,6908.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10725000000000001,0.0,0.6155668358714044,0.615027744928591,Brno_1_2022-09-18
Brno_1,2022-09-19,7024.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034625,0.0,0.6219966159052452,0.6161420904211772,Brno_1_2022-09-19
Brno_1,2022-09-20,6931.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010750000000000001,0.0,0.61082910321489,0.6174838533612299,Brno_1_2022-09-20
Brno_1,2022-09-21,6964.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6172588832487309,0.6185072318748295,Brno_1_2022-09-21
Brno_1,2022-09-22,7123.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6159052453468696,0.6197125443464022,Brno_1_2022-09-22
Brno_1,2022-09-23,7775.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6199661590524534,0.6220322023105613,Brno_1_2022-09-23
Brno_1,2022-09-24,6945.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.607445008460237,0.6234194487401075,Brno_1_2022-09-24
Brno_1,2022-09-25,7007.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010125000000000002,0.0,0.6159052453468696,0.624442827253707,Brno_1_2022-09-25
Brno_1,2022-09-26,6937.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00375,0.0,0.6203045685279187,0.6249658873828801,Brno_1_2022-09-26
Brno_1,2022-09-27,7979.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043500000000000004,0.0,0.6294416243654823,0.6271718366233057,Brno_1_2022-09-27
Brno_1,2022-09-28,8719.0,Den ceske statnosti,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.016375,0.0,0.6443316412859561,0.6325388883835168,Brno_1_2022-09-28
Brno_1,2022-09-29,6949.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6219966159052452,0.6341762940052762,Brno_1_2022-09-29
Brno_1,2022-09-30,7484.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048375,0.0,0.626057529610829,0.6355635404348221,Brno_1_2022-09-30
Brno_1,2022-10-01,6445.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032500000000000003,0.0,0.6071065989847715,0.6354043482215956,Brno_1_2022-10-01
Brno_1,2022-10-02,6740.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024375,0.0,0.61082910321489,0.6354725734558355,Brno_1_2022-10-02
Brno_1,2022-10-03,7124.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012500000000000002,0.0,0.6159052453468696,0.6365641772036752,Brno_1_2022-10-03
Brno_1,2022-10-04,6227.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6131979695431473,0.6357454743927955,Brno_1_2022-10-04
Brno_1,2022-10-05,6650.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6128595600676818,0.6363367597562086,Brno_1_2022-10-05
Brno_1,2022-10-06,7209.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6209813874788495,0.6375648139725281,Brno_1_2022-10-06
Brno_1,2022-10-07,7767.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6155668358714044,0.6399299554261804,Brno_1_2022-10-07
Brno_1,2022-10-08,7339.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6159052453468696,0.6412944601109798,Brno_1_2022-10-08
Brno_1,2022-10-09,6740.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.609813874788494,0.6411352678977531,Brno_1_2022-10-09
Brno_1,2022-10-10,7106.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6203045685279187,0.6413626853452197,Brno_1_2022-10-10
Brno_1,2022-10-11,6911.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6128595600676818,0.6419312289638861,Brno_1_2022-10-11
Brno_1,2022-10-12,6904.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6155668358714044,0.6426362230510325,Brno_1_2022-10-12
Brno_1,2022-10-13,7183.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6115059221658206,0.6429546074774857,Brno_1_2022-10-13
Brno_1,2022-10-14,7827.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6135363790186126,0.6434549258619122,Brno_1_2022-10-14
Brno_1,2022-10-15,7113.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.023250000000000003,0.0,0.6128595600676818,0.6441599199490584,Brno_1_2022-10-15
Brno_1,2022-10-16,6683.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00225,0.0,0.6087986463620982,0.6419539707086328,Brno_1_2022-10-16
Brno_1,2022-10-17,6771.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6071065989847715,0.6409988174292731,Brno_1_2022-10-17
Brno_1,2022-10-18,6415.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005875,0.0,0.6040609137055837,0.6395433457654871,Brno_1_2022-10-18
Brno_1,2022-10-19,6591.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6091370558375635,0.6387019012098609,Brno_1_2022-10-19
Brno_1,2022-10-20,6808.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6057529610829102,0.6378377149094878,Brno_1_2022-10-20
Brno_1,2022-10-21,7954.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6101522842639593,0.6370872373328482,Brno_1_2022-10-21
Brno_1,2022-10-22,7133.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.027125,0.0,0.6033840947546532,0.6361548257982352,Brno_1_2022-10-22
Brno_1,2022-10-23,6651.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6006768189509306,0.6341762940052762,Brno_1_2022-10-23
Brno_1,2022-10-24,6697.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.040375,0.0,0.6027072758037224,0.6329937232784499,Brno_1_2022-10-24
Brno_1,2022-10-25,6614.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.607445008460237,0.6321522787228235,Brno_1_2022-10-25
Brno_1,2022-10-26,6875.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6033840947546532,0.6308787410170109,Brno_1_2022-10-26
Brno_1,2022-10-27,8003.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6155668358714044,0.6296961702901847,Brno_1_2022-10-27
Brno_1,2022-10-28,7811.0,Den vzniku samostatneho ceskoslovenskeho statu,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6263959390862943,0.6262849085781861,Brno_1_2022-10-28
Brno_1,2022-10-29,6166.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6067681895093062,0.6242381515509869,Brno_1_2022-10-29
Brno_1,2022-10-30,6763.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6057529610829102,0.6228054216319476,Brno_1_2022-10-30
Brno_1,2022-10-31,6859.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6071065989847715,0.6227826798872009,Brno_1_2022-10-31
Brno_1,2022-11-01,6646.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6033840947546532,0.6223960702265079,Brno_1_2022-11-01
Brno_1,2022-11-02,6650.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6057529610829102,0.6212817247339215,Brno_1_2022-11-02
Brno_1,2022-11-03,6911.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6152284263959391,0.622054944055308,Brno_1_2022-11-03
Brno_1,2022-11-04,7972.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.042375,0.0,0.6175972927241962,0.6233057400163742,Brno_1_2022-11-04
Brno_1,2022-11-05,7269.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6071065989847715,0.6236241244428273,Brno_1_2022-11-05
Brno_1,2022-11-06,6459.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6000000000000001,0.6216228509051214,Brno_1_2022-11-06
Brno_1,2022-11-07,6623.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0036249999999999998,0.0,0.607445008460237,0.6199172200491221,Brno_1_2022-11-07
Brno_1,2022-11-08,6619.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6081218274111675,0.6189165832802692,Brno_1_2022-11-08
Brno_1,2022-11-09,6953.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.609813874788494,0.6185754571090694,Brno_1_2022-11-09
Brno_1,2022-11-10,7239.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6182741116751269,0.6193259346857092,Brno_1_2022-11-10
Brno_1,2022-11-11,8287.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6155668358714044,0.6217138178841082,Brno_1_2022-11-11
Brno_1,2022-11-12,7127.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6128595600676818,0.6223505867370145,Brno_1_2022-11-12
Brno_1,2022-11-13,6872.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6077834179357022,0.6215546256708815,Brno_1_2022-11-13
Brno_1,2022-11-14,6887.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6094754653130288,0.6209405985627217,Brno_1_2022-11-14
Brno_1,2022-11-15,6811.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6192893401015229,0.6213044664786682,Brno_1_2022-11-15
Brno_1,2022-11-16,7983.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0043749999999999995,0.0,0.6233502538071065,0.6240789593377605,Brno_1_2022-11-16
Brno_1,2022-11-17,7400.0,Den boje za svobodu a demokracii,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.007625,0.0,0.6182741116751269,0.6270581278995724,Brno_1_2022-11-17
Brno_1,2022-11-18,7419.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.044250000000000005,0.007056451612903227,0.6219966159052452,0.6293550441189848,Brno_1_2022-11-18
Brno_1,2022-11-19,6857.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.007056451612903227,0.6115059221658206,0.6299235877376512,Brno_1_2022-11-19
Brno_1,2022-11-20,7034.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.005040322580645162,0.6131979695431473,0.6304011643773311,Brno_1_2022-11-20
Brno_1,2022-11-21,7147.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002625,0.0,0.6172588832487309,0.6314700263804238,Brno_1_2022-11-21
Brno_1,2022-11-22,5133.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.607445008460237,0.6305830983353042,Brno_1_2022-11-22
Brno_1,2022-11-23,7191.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01575,0.0,0.6209813874788495,0.6322659874465568,Brno_1_2022-11-23
Brno_1,2022-11-24,7345.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.006625000000000001,0.0,0.6148900169204738,0.6334258164286364,Brno_1_2022-11-24
Brno_1,2022-11-25,7729.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.62165820642978,0.6352224142636222,Brno_1_2022-11-25
Brno_1,2022-11-26,7293.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0012500000000000002,0.0,0.609813874788494,0.633721459110343,Brno_1_2022-11-26
Brno_1,2022-11-27,6965.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6131979695431473,0.6306513235695443,Brno_1_2022-11-27
Brno_1,2022-11-28,7028.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.611844331641286,0.632061311743837,Brno_1_2022-11-28
Brno_1,2022-11-29,7121.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.626057529610829,0.6337896843445829,Brno_1_2022-11-29
Brno_1,2022-11-30,7199.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6318104906937394,0.6361320840534885,Brno_1_2022-11-30
Brno_1,2022-12-01,7186.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6280879864636211,0.6381333575911945,Brno_1_2022-12-01
Brno_1,2022-12-02,8197.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02772177419354839,0.6480541455160744,0.6419539707086328,Brno_1_2022-12-02
Brno_1,2022-12-03,8096.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.022681451612903226,0.6423011844331641,0.6457745838260711,Brno_1_2022-12-03
Brno_1,2022-12-04,7375.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.626057529610829,0.6471390885108705,Brno_1_2022-12-04
